image_path,class_dir,class_id,genus,species,domain
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\8c060359-0885-463f-b6c5-bd782af487c8.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\f296cecc-179e-4aa3-b4ad-26ed9d5bbcca.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\7d06a2c2-bbd3-458b-b644-304af3a65fca.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\814dac07-0b38-4717-85ea-98184c274f89.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\c58c3802-1b20-4f94-ae7c-45277db5efb0.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\5dbec636-69af-483f-82c8-351eec73ad16.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\570df626-09c7-4898-948b-8124a838e62a.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\710350a6-259c-4147-ae71-fcb4dcd8e24b.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\0ca0f8d9-a0fa-477b-94df-593543797caa.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\eab019a8-26e5-4eb9-8d2c-92c53b5b425a.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\c7faca9a-0955-43d6-a860-210cb895ff88.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\f11d8dfc-fc80-435a-b898-4b0bd36a85f1.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\9df5120e-2093-4657-a412-0fde40d788a9.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\402a9544-c631-45cd-8463-f49bdd478d9e.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\fe9b2db9-b7e2-458b-be05-2e926d50ce6a.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\07cb83c8-5624-4ee1-96f0-656d5e106310.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\e4e87b9d-33b8-46d0-a82b-d3f41b42c579.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\36cbe43c-5f55-467f-8fcb-86ba81a940c5.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\171ca512-474f-4bde-a5be-8d563363430a.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\787d4a1b-f1c2-4db5-9f36-b506951daf7b.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\5246ea4c-3d6f-45a9-a2fa-149ea0c37dfa.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\9818c66d-2af1-46bd-955c-4b7e3ef4d84a.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\e2bb7178-0cf2-45a9-8ed4-7fdcf41f0bd5.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\7dc9b931-f921-4826-8c6d-80601810abf8.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\34ec2be2-922b-463d-af73-8fbbc247f80b.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\cdfe7422-c5a5-4529-921f-9e404d1d7705.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\87f16e1b-02b9-44a8-9e4d-09bc8fea2d83.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\d41c5609-6e4e-4c2f-8fe3-639e6d27f8f5.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\85a9f140-f468-4be4-b0fc-0c35893a37c6.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\cff9e4b1-a753-4e48-b320-917e86814653.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\7966844c-443f-4a6b-9396-33f4961216ef.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\d4af6d8b-7ce4-4986-a07a-13388244e837.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\c40cf6bc-6b82-453b-a304-b9412a4822cd.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\a1af9f9c-57e4-4862-9d42-ccd9d202c39a.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus\dcf6b5d0-f34c-4e69-a901-6768e5e37a79.jpg,04418_Animalia_Chordata_Aves_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus_roseus,4418,Phoenicopterus,roseus,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\a593a917-1b5a-4454-ae5d-12c157980691.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\1cc0f12b-918c-4ca3-94d8-3b48044030fa.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\0f007f91-5b1f-4192-8d39-d9d8eea772b7.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\6346d2d9-6f82-4dae-b048-66c2ea0f9162.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\60946387-8037-4e8f-b5cb-780c56fd63db.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\44592d25-552e-4c3d-a9bd-b282995b0f23.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\e668b557-8722-4e9c-9f63-215572540aca.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\967637f8-be54-4615-b0f4-95d97df06712.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\ea7c7929-9a08-4f98-8d99-a73945e0a4e3.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\3cab7068-cac3-4393-87e9-77f453806120.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\6be83e67-cefd-4945-8d92-b059f5bf3fdc.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\9ad8e9da-c4e1-4e57-ab87-1637d9223af1.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\17cc87f4-e06f-4719-a854-d70d5ce92934.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\a9957765-e02e-4469-8d75-79721f0bb439.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\eb305db0-b00d-45a3-946d-5f071d0ac872.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\f430f5e7-bf14-4c1e-9476-23b51b44b097.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\4d07ae7d-80e9-46bc-9fba-6771be570bfa.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\777950af-65ec-4f7b-9c01-33750247afe1.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\46d54bb4-bf2c-4c21-bf28-299b5ed25f1b.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\54d49c6e-4db1-4fe5-a3c5-675471be8c2e.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\45c35759-0696-4e97-bfc1-a88b702be696.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\c2450f84-aaac-4bcd-9e1d-01becf0f1332.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\917eedb4-d0c3-49b2-abfe-88a314eb8f5c.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\51feb4b0-d5e8-47f3-a747-808b60ef654d.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\c5ef552b-cdf0-422c-b7a9-7a7448c3ff13.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\e7fcc8bd-7ebd-41e6-8791-cd9422050379.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\a7d4fad3-0a61-4805-9e70-fe437ebe9d8d.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\28869488-877e-406e-a7cb-546491e2c214.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\1f218b0b-913f-4852-9930-2e8e82060929.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\e4cb11ce-bee7-4fe7-a155-5b6f77535a65.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\7eb6018b-927e-40cd-89a6-c06800593812.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\0993fe16-a8fd-41c5-87fc-276f55d38a70.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\1a3eeafc-044e-4399-84ea-d117e77409c7.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\37972c4a-5f20-4f7a-b6d2-ed49e55568ff.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\aa2d9731-2988-46cc-b580-0fa9f7d663ad.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\91ce72e3-2399-460e-a913-b1bc91272fcc.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\b2c6b805-0295-40fa-ab1c-54494ccf4892.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\f6d1bc8c-5681-43cf-9297-50c16f890cb8.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\818bc1e2-d146-4e42-b612-62fb9e583eac.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\e9d32456-0b86-4952-87cd-3c2595581597.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\9d4a1660-be05-49b5-bace-a3b560e48c17.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\a84fdc01-805d-4b50-a255-bf583654e012.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\7a8c036e-d785-4da9-85bd-fe70b4810246.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\4237fa6f-b07c-4536-88e5-33f07af3f3c8.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\25a48ca9-be55-4711-b679-c3f0fb0f0e5b.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\9c9a7125-e473-4dc2-9045-401e7084ce84.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\069cfa9d-4c73-427f-b656-abe277a318ed.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\70a248fb-ce67-46bc-b113-ce4b896d660c.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\178a5080-9fdb-498d-945f-fee79e71e6ec.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator\b83de9f9-e96c-4afa-b9d3-1935ca0f9d75.jpg,03240_Animalia_Chordata_Aves_Anseriformes_Anatidae_Cygnus_buccinator,3240,Cygnus,buccinator,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\64a8f95c-0069-4c69-b74a-3256ec2e5f08.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\db80922c-c76e-4f60-8408-e1b150ff077a.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\06771214-f925-4930-b645-6de1007d3242.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\43079c31-1ea2-4cad-8dff-55e94125e095.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\754daf16-0c6e-4f5c-aaa4-a0bb5f10e7c9.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\d72161a3-c162-47b9-a2a3-62353aca7711.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\303cb809-de81-4261-8d3c-a58a50ef60a9.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\90681a79-0f76-4657-a43f-ad5fd69e6a91.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\41b67b7f-2798-4cf9-a7ff-39c541652ad2.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\6600b8b2-3de4-459b-b858-b39eda953239.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\40624288-221b-4e98-9186-f8f7cbab81fd.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\f63c6280-8c92-47fd-81d5-e24180a41d15.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
train_mini\04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis\7869c2b2-d979-407f-9448-3c1fcc415f57.jpg,04010_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_jugularis,4010,Cinnyris,jugularis,US
